Name,Fulladdress,Street,Municipality,Categories,Phone,Phones,Claimed,Review Count,Average Rating,Review URL,Google Maps URL,Latitude,Longitude,Website,Domain,Opening hours,Featured image,Cid,Place Id,Kgmid,Plus code,Google Knowledge URL,Email,Social Medias,Facebook,Instagram,Twitter,Yelp
"DAV Public School, airoli","Plot No 11 Sector 10 Road Airoli Navi Mumbai, Mumbai, Maharashtra 400708",Plot No 11 Sector 10 Road Airoli Navi Mumbai,"Mumbai, Maharashtra 400708","CBSE School,Public educational institution,School",022 2760 0657,"022 2760 0657, +91 22 2760 0657",NO,321,4,https://search.google.com/local/reviews?placeid=ChIJkwrSoE6_5zsR71YYAtgfNsI&q=navi+mumbai+all+school&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=13994407904708941551,19.1477413,72.9873899,http://davairoli.ac.in/,davairoli.ac.in,"Monday:[6:30 am–5:30 pm], Tuesday:[6:30 am–5:30 pm], Wednesday:[6:30 am–5:30 pm], Thursday:[6:30 am–5:30 pm], Friday:[6:30 am–5:30 pm], Saturday:[Closed], Sunday:[Closed]",https://lh5.googleusercontent.com/p/AF1QipMdzUKdKwWlOntw-oJUle35_9aCdyOzIPh9pSNB=w122-h92-k-no,13994407904708941551,ChIJkwrSoE6_5zsR71YYAtgfNsI,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***
Amity International School,"Plot 81, opposite Mahavir Icon, Building, Sector 15, CBD Belapur, Navi Mumbai, Maharashtra 400614",Plot 81,opposite Mahavir Icon,"International school,School",072080 84802,"072080 84802, +91 72080 84802",YES,93,4.8,https://search.google.com/local/reviews?placeid=ChIJc9nSEOXD5zsRJIOnNvUYdqg&q=navi+mumbai+all+school&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=12138917287086752548,19.0093024,73.0367979,http://www.amity.edu/ais/belapur,amity.edu,"Monday:[7:30 am–4:30 pm], Tuesday:[7:30 am–4:30 pm], Wednesday:[7:30 am–4:30 pm], Thursday:[7:30 am–4:30 pm], Friday:[7:30 am–4:30 pm], Saturday:[7:30 am–4:30 pm], Sunday:[Closed]",https://lh5.googleusercontent.com/p/AF1QipMRDMqV3DtsSEGK0jXDZZ9tsyxQzcZhFvGXPTEi=w137-h92-k-no,12138917287086752548,ChIJc9nSEOXD5zsRJIOnNvUYdqg,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***
Avalon Heights International School,"APMC Market 2, Phase 2, Sector 19B, Vashi, Navi Mumbai, Maharashtra 400703","APMC Market 2, Phase 2, Sector 19B, Vashi","Navi Mumbai, Maharashtra 400703",School,022 2783 9988,"022 2783 9988, +91 22 2783 9988",YES,164,4.1,https://search.google.com/local/reviews?placeid=ChIJsy4c7zzB5zsRDs7m_6V79oM&q=navi+mumbai+all+school&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=9508923616132517390,19.0865928,73.010796,http://avalonheights.org/,avalonheights.org,"Monday:[9 am–5 pm], Tuesday:[9 am–5 pm], Wednesday:[9 am–5 pm], Thursday:[9 am–5 pm], Friday:[9 am–5 pm], Saturday:[Closed], Sunday:[Closed]",https://lh5.googleusercontent.com/p/AF1QipMtyJWM5crWbsAo2Mp2NNDFU3-u7Y_6jiVlzWHG=w122-h92-k-no,9508923616132517390,ChIJsy4c7zzB5zsRDs7m_6V79oM,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***
Lokmanya Tilak International School,"Sector 4, Kopar Khairane, Navi Mumbai, Maharashtra 400709","Sector 4, Kopar Khairane","Navi Mumbai, Maharashtra 400709",CBSE School,022 2754 1004,"022 2754 1004, +91 22 2754 1004",YES,91,4.4,https://search.google.com/local/reviews?placeid=ChIJv5BVGdvA5zsRf6NHF9CZwRw&q=navi+mumbai+all+school&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=2072106422589956991,19.107660799999998,73.0083092,http://ltis.edu.in/,ltis.edu.in,"Monday:[Open 24 hours], Tuesday:[Open 24 hours], Wednesday:[Open 24 hours], Thursday:[Open 24 hours], Friday:[Open 24 hours], Saturday:[Open 24 hours], Sunday:[Open 24 hours]",https://lh5.googleusercontent.com/p/AF1QipPsF6Xb7zKSAGDE9aSaUMG-Zl7Wd7eDaSwjHnw4=w163-h92-k-no,2072106422589956991,ChIJv5BVGdvA5zsRf6NHF9CZwRw,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***
Vishwajyot High School in Kharghar | Navi Mumbai,"Vishwajyot High School, Plot No -77, Sector 20, Kharghar, Navi Mumbai, Maharashtra 410210",Vishwajyot High School,Plot No -77,"ICSE School,High school,Kindergarten School,Nursery school,Playgroup,Preschool,School",099205 87445,"099205 87445, +91 99205 87445",YES,346,4.4,https://search.google.com/local/reviews?placeid=ChIJlcHBOpPD5zsRC2w2wz1qtX4&q=navi+mumbai+all+school&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=9130320633064221707,19.052691499999998,73.07275849999999,https://www.vishwajyot.com/,vishwajyot.com,"Monday:[9 am–5 pm], Tuesday:[9 am–5 pm], Wednesday:[9 am–5 pm], Thursday:[9 am–5 pm], Friday:[9 am–5 pm], Saturday:[9 am–3 pm], Sunday:[Closed]",https://lh5.googleusercontent.com/p/AF1QipMASK2YxjSUCpcrLYTpUNB_NEg6z7Q1TB3IIWZG=w122-h92-k-no,9130320633064221707,ChIJlcHBOpPD5zsRC2w2wz1qtX4,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***
SBOA Public School,"22QG+Q47, Ayyappa Temple Rd, Dr D Y Patil Vidyanagar, Sector 5, Nerul, Navi Mumbai, Maharashtra 400706",22QG+Q47,Ayyappa Temple Rd,School,022 3513 8437,"022 3513 8437, +91 22 3513 8437",NO,170,4.4,https://search.google.com/local/reviews?placeid=ChIJmewT48TD5zsR6ii1R7ayno4&q=navi+mumbai+all+school&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=10276847895662897386,19.0394152,73.0253085,https://sboanerul.org/,sboanerul.org,"Monday:[9 am–5 pm], Tuesday:[9 am–5 pm], Wednesday:[9 am–5 pm], Thursday:[9 am–5 pm], Friday:[9 am–5 pm], Saturday:[Closed], Sunday:[Closed]",https://lh5.googleusercontent.com/p/AF1QipPvCEu4SceAlDiXf3gpGlSfiddYxBHjGu5M1EY6=w156-h92-k-no,10276847895662897386,ChIJmewT48TD5zsR6ii1R7ayno4,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***
KPC Public School,"Plot No. 11, KH-1, behind Vastuvihar, Vastu Vihar, Sector 16, Kharghar, Navi Mumbai, Maharashtra 410210","Plot No. 11, KH-1",behind Vastuvihar,"CBSE School,Junior college,School",075063 75875,"075063 75875, +91 75063 75875",YES,113,4.3,https://search.google.com/local/reviews?placeid=ChIJMwgPRQnC5zsRg-i0QEk5ViY&q=navi+mumbai+all+school&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=2762458408219371651,19.0424869,73.0827535,http://www.kpcedu.in/,kpcedu.in,"Monday:[7 am–1 pm], Tuesday:[7 am–1 pm], Wednesday:[7 am–1 pm], Thursday:[7 am–1 pm], Friday:[7 am–1 pm], Saturday:[7 am–1 pm], Sunday:[Closed]",https://lh5.googleusercontent.com/p/AF1QipNq-D8EL6TFEs4SSbp6YqdhHoHZ170pZryv9AYR=w137-h92-k-no,2762458408219371651,ChIJMwgPRQnC5zsRg-i0QEk5ViY,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***
"NMMC CBSE School No. 94 , Koperkhairane Navi Mumbai","32V6+87F, Rd, Sector 11, Kopar Khairane, Navi Mumbai, Maharashtra 400709",32V6+87F,Rd,"CBSE School,School",022 2756 7068,"022 2756 7068, +91 22 2756 7068",NO,39,3.8,https://search.google.com/local/reviews?placeid=ChIJ9Zo5Y5PB5zsRtyLrYyS1DEg&q=navi+mumbai+all+school&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=5191723638351143607,19.0933195,73.0106648,https://www.cbse.nmmcedu.in/,cbse.nmmcedu.in,"Monday:[Open 24 hours], Tuesday:[Open 24 hours], Wednesday:[Open 24 hours], Thursday:[Open 24 hours], Friday:[Open 24 hours], Saturday:[Open 24 hours], Sunday:[Closed]",https://lh5.googleusercontent.com/p/AF1QipNISre6TQc-Gh59Xm-z5LsK_kONTJ18_Exxo0fy=w163-h92-k-no,5191723638351143607,ChIJ9Zo5Y5PB5zsRtyLrYyS1DEg,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***
"Ryan International School, Sanpada, Navi Mumbai - CBSE","Plot No. 34, St Nirankari Marg, Sector 10, Sanpada, Navi Mumbai, Maharashtra 400705","Plot No. 34, St Nirankari Marg","Sector 10, Sanpada","CBSE School,International school,School",022 4619 0299,"022 4619 0299, +91 22 4619 0299",YES,348,3.6,https://search.google.com/local/reviews?placeid=ChIJg1aHxl3B5zsRfLqNSrAU9Ws&q=navi+mumbai+all+school&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=7779146678750001788,19.0589703,73.0150405,https://www.ryangroup.org/ryaninternational/cbse/navi-mumbai/ryan-international-school-sanpada/connect/get-in-touch,ryangroup.org,"Monday:[8 am–4 pm], Tuesday:[8 am–4 pm], Wednesday:[8 am–4 pm], Thursday:[8 am–4 pm], Friday:[8 am–4 pm], Saturday:[8 am–2 pm], Sunday:[Closed]",https://lh5.googleusercontent.com/p/AF1QipM_IVYoeUv5MFMKf6Zg0WLQFTUNaUlw3ViMYSd0=w163-h92-k-no,7779146678750001788,ChIJg1aHxl3B5zsRfLqNSrAU9Ws,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***
"St. Joseph's High School, Panvel, Navi Mumbai - CBSE","SSC, St. Joseph's High School, plot no 9, Sector 7, New Panvel East, Panvel, Navi Mumbai, Maharashtra 410206",SSC,St. Joseph's High School,"International school,Education center,School",022 2745 8161,"022 2745 8161, +91 22 2745 8161",YES,4,5,https://search.google.com/local/reviews?placeid=ChIJ63LaOwPp5zsRbQl5EXpHs1E&q=navi+mumbai+all+school&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=5887127727508097389,19.007372699999998,73.1197469,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qcgUl0scbdqUGFAJoCOAfQ&cb_client=search.gws-prod.gps&w=80&h=92&yaw=50.0751&pitch=0&thumbfov=100,5887127727508097389,ChIJ63LaOwPp5zsRbQl5EXpHs1E,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***
Delhi World Public School,"Plot no. 7A & 7B, Sector 12, Near, Palm Beach Rd, Nerul West, Navi Mumbai, Maharashtra 400706","Plot no. 7A & 7B, Sector 12","Near, Palm Beach Rd",CBSE School,090822 90746,"090822 90746, +91 90822 90746",YES,207,4.7,https://search.google.com/local/reviews?placeid=ChIJe-RrHenD5zsR4nl_y-vMXGA&q=navi+mumbai+all+school&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=6943650038601972194,19.037602,73.01351,http://dwpsnerul.com/,dwpsnerul.com,"Monday:[8 am–5 pm], Tuesday:[8 am–5 pm], Wednesday:[8 am–5 pm], Thursday:[8 am–5 pm], Friday:[8 am–5 pm], Saturday:[8 am–3 pm], Sunday:[9 am–4 am]",https://lh5.googleusercontent.com/p/AF1QipPqrN9Kr5qeLbeGlwcmCOVj_HFUH6ShndFgziEC=w122-h92-k-no,6943650038601972194,ChIJe-RrHenD5zsR4nl_y-vMXGA,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***
"NEW BOMBAY CITY SCHOOL, CBSE","Plot no- 8, Sector 9, Ghansoli, Navi Mumbai, Maharashtra 400701",Plot no- 8,"Sector 9, Ghansoli","CBSE School,School,Secondary school",093217 02662,"093217 02662, +91 93217 02662",YES,158,4.4,https://search.google.com/local/reviews?placeid=ChIJG7CG6ubB5zsRb20yghvPOsM&q=navi+mumbai+all+school&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=14067784103100575087,19.11677,72.9990909,http://www.nbcscbse.in/,nbcscbse.in,"Monday:[7 am–4 pm], Tuesday:[7 am–4 pm], Wednesday:[7 am–4 pm], Thursday:[7 am–4 pm], Friday:[7 am–4 pm], Saturday:[7 am–12:30 pm], Sunday:[Closed]",https://lh5.googleusercontent.com/p/AF1QipOXL8hPcYozXH4xP02Rd3j3oy6hD0nfC-75E_-Z=w122-h92-k-no,14067784103100575087,ChIJG7CG6ubB5zsRb20yghvPOsM,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***
